experiment_id,image_pair,resolution,lambda,blur,reach,splatting,t,psnr,delta_e,tearing_pct,coverage,mass_error,sharpness,compute_time_total,compute_time_per_frame,sinkhorn_time,interpolation_time,memory_allocated_gb,memory_max_allocated_gb,regime,mean_displacement,max_displacement,std_displacement,mean_divergence,mean_curl,mean_laplacian,smoothness_score
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.3,7.983039214252554,37.30565643310547,0.0,1.0,0.06323340394626746,0.06465718895196915,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.35,8.15911690608796,36.49388122558594,0.0,1.0,0.0643700797521912,0.06470954418182373,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.4,8.344979436012528,35.614933013916016,0.0,1.0,0.06482620736194424,0.06490754336118698,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.45,8.547109229646285,34.649837493896484,0.0,1.0,0.06457909701464451,0.0652022585272789,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.5,8.772287335898492,33.57941436767578,0.0,1.0,0.06365406809821235,0.06563490629196167,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.55,9.026348913390382,32.35856628417969,0.0,1.0,0.062031611768137485,0.06639978289604187,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.6,9.316570580852899,30.941146850585938,0.0,1.0,0.05986073064421035,0.0673329085111618,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.65,9.648509375421945,29.279672622680664,0.0,1.0,0.057282248983424607,0.06823062896728516,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.7,10.03985378049852,27.347091674804688,0.0,1.0,0.05449867268350038,0.0696754977107048,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.75,10.515543225856208,25.106857299804688,0.0,1.0,0.05171052246153589,0.07268495857715607,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.8,11.116809843061867,22.490642547607422,0.0,1.0,0.048722460628490345,0.07792050391435623,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.85,11.907460307979246,19.473833084106445,0.0,1.0,0.04487542689094149,0.08741193264722824,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.9,13.04106601008074,15.833951950073242,0.0,1.0,0.03826789184499437,0.1015184298157692,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,0.95,14.754924066386117,11.484654426574707,0.0,1.0,0.02739074400420256,0.12347675114870071,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
13,salameche_pikachu,64,1.0,0.03,0.1,True,1.0,17.47520113397085,7.0218377113342285,0.0,0.99951171875,0.01609164775505693,0.155227929353714,0.9316880702972412,0.044366098585582915,0.9316878318786621,2.384185791015625e-07,0.080231936,4.258202624,,,,,,,,
14,salameche_pikachu,32,1.0,0.03,0.1,True,0.5,9.055882171314362,34.40620422363281,0.0,1.0,0.048626270958325626,0.12124806642532349,0.03815603256225586,0.03815603256225586,0.038155555725097656,4.76837158203125e-07,0.013033472,4.258202624,,,,,,,,
15,salameche_pikachu,48,1.0,0.03,0.1,True,0.5,9.095083137979177,32.912315368652344,0.0,1.0,0.056545312305402363,0.08531752973794937,0.07088613510131836,0.07088613510131836,0.07088589668273926,2.384185791015625e-07,0.031588352,4.258202624,,,,,,,,
16,salameche_pikachu,64,1.0,0.03,0.1,True,0.5,8.772286848108221,33.579410552978516,0.0,1.0,0.06365406809821235,0.06563490629196167,0.2749459743499756,0.2749459743499756,0.2749454975128174,4.76837158203125e-07,0.080231936,4.258202624,,,,,,,,
17,salameche_pikachu,96,1.0,0.03,0.1,True,0.5,8.501649181481092,33.450164794921875,0.0,1.0,0.052407882486513305,0.04556558281183243,1.263875961303711,1.263875961303711,1.2638757228851318,2.384185791015625e-07,0.36962304,9.514179584,,,,,,,,
19,salameche_pikachu,64,1.0,0.01,balanced,True,0.5,9.660730368124927,30.04365348815918,0.0,1.0,0.008914420157648931,0.06341985613107681,0.3311929702758789,0.3311929702758789,0.3311927318572998,2.384185791015625e-07,0.076617728,19.790350848,,,,,,,,
20,salameche_pikachu,64,1.0,0.01,0.01,True,0.5,5.048580827128481,60.98494338989258,0.0,0.9755859375,0.6630341852180665,0.02761998400092125,0.2785220146179199,0.2785220146179199,0.2785215377807617,4.76837158203125e-07,0.075884032,19.790350848,,,,,,,,
21,salameche_pikachu,64,1.0,0.01,0.02,True,0.5,6.647498960466036,44.02518081665039,0.0,0.9990234375,0.24573764125585604,0.0757499635219574,0.27962708473205566,0.27962708473205566,0.27962684631347656,2.384185791015625e-07,0.07621376,19.790350848,,,,,,,,
22,salameche_pikachu,64,1.0,0.01,0.05,True,0.5,7.936382735427077,37.22220993041992,0.0,1.0,0.12665717367627774,0.06953977793455124,0.2809591293334961,0.2809591293334961,0.2809584140777588,7.152557373046875e-07,0.076376576,19.790350848,,,,,,,,
23,salameche_pikachu,64,1.0,0.01,0.1,True,0.5,8.800708061343395,33.75824737548828,0.0,1.0,0.06372365786059825,0.06567889451980591,0.285106897354126,0.285106897354126,0.2851066589355469,2.384185791015625e-07,0.076480512,19.790350848,,,,,,,,
24,salameche_pikachu,64,1.0,0.01,0.15,True,0.5,9.114713268068988,32.05721664428711,0.0,1.0,0.036320516016325244,0.06473496556282043,0.28640317916870117,0.28640317916870117,0.28640270233154297,4.76837158203125e-07,0.07654144,19.790350848,,,,,,,,
25,salameche_pikachu,64,1.0,0.01,0.3,True,0.5,9.30797291320788,30.651500701904297,0.0,1.0,0.012618867835350508,0.06385993212461472,0.2857346534729004,0.2857346534729004,0.2857344150543213,2.384185791015625e-07,0.076596736,19.790350848,,,,,,,,
26,salameche_pikachu,64,1.0,0.01,0.5,True,0.5,9.306462277920819,30.393705368041992,0.0,1.0,0.007593634871549228,0.06395120173692703,0.2912764549255371,0.2912764549255371,0.2912759780883789,4.76837158203125e-07,0.076607488,19.790350848,,,,,,,,
27,salameche_pikachu,64,1.0,0.01,0.7,True,0.5,9.290338760394203,30.422147750854492,0.0,1.0,0.005800775360611308,0.06369424611330032,0.283860445022583,0.283860445022583,0.2838599681854248,4.76837158203125e-07,0.076611584,19.790350848,,,,,,,,
28,salameche_pikachu,64,1.0,0.01,1.0,True,0.5,9.293632873895051,30.479496002197266,0.0,1.0,0.004554181282410367,0.06372920423746109,0.28499674797058105,0.28499674797058105,0.28499627113342285,4.76837158203125e-07,0.076611072,19.790350848,,,,,,,,
29,salameche_pikachu,64,1.0,0.02,balanced,True,0.5,9.634328739024264,30.05848503112793,0.0,1.0,0.008274080727760078,0.063693568110466,0.27394604682922363,0.27394604682922363,0.27394580841064453,2.384185791015625e-07,0.078548992,19.790350848,,,,,,,,
30,salameche_pikachu,64,1.0,0.02,0.01,True,0.5,6.834824501666064,44.579349517822266,0.0,0.986572265625,0.35035144818283803,0.06258609145879745,0.2613537311553955,0.2613537311553955,0.2613534927368164,2.384185791015625e-07,0.077157376,19.790350848,,,,,,,,
31,salameche_pikachu,64,1.0,0.02,0.02,True,0.5,6.797953683586293,42.84885787963867,0.0,0.99853515625,0.22714814223170335,0.07484633475542068,0.26823854446411133,0.26823854446411133,0.2682383060455322,2.384185791015625e-07,0.077484544,19.790350848,,,,,,,,
32,salameche_pikachu,64,1.0,0.02,0.05,True,0.5,7.955282821431102,37.00929260253906,0.0,1.0,0.12407013875460116,0.07031343132257462,0.26801180839538574,0.26801180839538574,0.26801156997680664,2.384185791015625e-07,0.077863936,19.790350848,,,,,,,,
33,salameche_pikachu,64,1.0,0.02,0.1,True,0.5,8.791235852296806,33.653961181640625,0.0,1.0,0.063823299038741,0.06586702167987823,0.2703526020050049,0.2703526020050049,0.2703523635864258,2.384185791015625e-07,0.07815424,19.790350848,,,,,,,,
34,salameche_pikachu,64,1.0,0.02,0.15,True,0.5,9.088221225340451,32.03388977050781,0.0,1.0,0.03690938742603318,0.06499434262514114,0.27807092666625977,0.27807092666625977,0.27807092666625977,0.0,0.07832576,19.790350848,,,,,,,,
35,salameche_pikachu,64,1.0,0.02,0.3,True,0.5,9.272537820091294,30.682926177978516,0.0,1.0,0.01357358256731574,0.06416051089763641,0.2731151580810547,0.2731151580810547,0.2731151580810547,0.0,0.078497792,19.790350848,,,,,,,,
36,salameche_pikachu,64,1.0,0.02,0.5,True,0.5,9.27748751013913,30.429107666015625,0.0,1.0,0.008601181014958447,0.06422415375709534,0.2783694267272949,0.2783694267272949,0.2783691883087158,2.384185791015625e-07,0.078498816,19.790350848,,,,,,,,
37,salameche_pikachu,64,1.0,0.02,0.7,True,0.5,9.256452549245795,30.46575164794922,0.0,1.0,0.006840815662457045,0.06398525834083557,0.27657461166381836,0.27657461166381836,0.27657413482666016,4.76837158203125e-07,0.07849216,19.790350848,,,,,,,,
38,salameche_pikachu,64,1.0,0.02,1.0,True,0.5,9.263593627882496,30.51201057434082,0.0,1.0,0.005468675972115013,0.06401578336954117,0.27359700202941895,0.27359700202941895,0.27359676361083984,2.384185791015625e-07,0.078488064,19.790350848,,,,,,,,
39,salameche_pikachu,64,1.0,0.03,balanced,True,0.5,9.626145698336675,30.020034790039062,0.0,1.0,0.007568298517243832,0.06347779929637909,0.28319573402404785,0.28319573402404785,0.28319525718688965,4.76837158203125e-07,0.081138176,19.790350848,,,,,,,,
40,salameche_pikachu,64,1.0,0.03,0.01,True,0.5,6.761662816467623,44.307861328125,0.0,0.994873046875,0.28115843265449325,0.06766568869352341,0.271014928817749,0.271014928817749,0.271014928817749,0.0,0.079414272,19.790350848,,,,,,,,
41,salameche_pikachu,64,1.0,0.03,0.02,True,0.5,6.965632332182832,41.667388916015625,0.0,1.0,0.20375683598698507,0.07216398417949677,0.2703206539154053,0.2703206539154053,0.27032041549682617,2.384185791015625e-07,0.079681024,19.790350848,,,,,,,,
42,salameche_pikachu,64,1.0,0.03,0.05,True,0.5,7.965644004896813,36.846588134765625,0.0,1.0,0.11984220563984975,0.069846510887146,0.27316951751708984,0.27316951751708984,0.27316904067993164,4.76837158203125e-07,0.079888384,19.790350848,,,,,,,,
43,salameche_pikachu,64,1.0,0.03,0.1,True,0.5,8.772286848108221,33.57941818237305,0.0,1.0,0.06365406809821235,0.06563491374254227,0.2781236171722412,0.2781236171722412,0.278123140335083,4.76837158203125e-07,0.080231936,19.790350848,,,,,,,,
44,salameche_pikachu,64,1.0,0.03,0.15,True,0.5,9.067500852927084,31.988433837890625,0.0,1.0,0.03744735889525315,0.06489062309265137,0.27753520011901855,0.27753520011901855,0.27753472328186035,4.76837158203125e-07,0.080529408,19.790350848,,,,,,,,
45,salameche_pikachu,64,1.0,0.03,0.3,True,0.5,9.250040258115437,30.682655334472656,0.0,1.0,0.014843922376681829,0.06409846991300583,0.2805614471435547,0.2805614471435547,0.2805612087249756,2.384185791015625e-07,0.080871424,19.790350848,,,,,,,,
46,salameche_pikachu,64,1.0,0.03,0.5,True,0.5,9.257985980942733,30.437082290649414,0.0,1.0,0.010034786928077247,0.06415276974439621,0.2815287113189697,0.2815287113189697,0.2815282344818115,4.76837158203125e-07,0.080979456,19.790350848,,,,,,,,
47,salameche_pikachu,64,1.0,0.03,0.7,True,0.5,9.237734285611431,30.47829246520996,0.0,1.0,0.008324185356677925,0.06395559757947922,0.27990031242370605,0.27990031242370605,0.27990031242370605,0.0,0.080797184,19.790350848,,,,,,,,
48,salameche_pikachu,64,1.0,0.03,1.0,True,0.5,9.244309227648298,30.529539108276367,0.0,1.0,0.00674072002055994,0.06394429504871368,0.2829704284667969,0.2829704284667969,0.28296995162963867,4.76837158203125e-07,0.080787968,19.790350848,,,,,,,,
49,salameche_pikachu,64,1.0,0.05,balanced,True,0.5,9.639389150746776,29.922178268432617,0.0,1.0,0.007536599670377439,0.062252357602119446,0.3285815715789795,0.3285815715789795,0.3285810947418213,4.76837158203125e-07,0.088080384,19.790350848,,,,,,,,
50,salameche_pikachu,64,1.0,0.05,0.01,True,0.5,7.07078348845976,41.09233856201172,0.0,1.0,0.1748028365809692,0.06726900488138199,0.31697940826416016,0.31697940826416016,0.31697916984558105,2.384185791015625e-07,0.085405696,19.790350848,,,,,,,,
51,salameche_pikachu,64,1.0,0.05,0.02,True,0.5,7.2848027280975645,39.837608337402344,0.0,1.0,0.1513054130496086,0.06701994687318802,0.31053638458251953,0.31053638458251953,0.31053590774536133,4.76837158203125e-07,0.085333504,19.790350848,,,,,,,,
52,salameche_pikachu,64,1.0,0.05,0.05,True,0.5,7.978167671190022,36.78091049194336,0.0,1.0,0.10940385489790358,0.06656107306480408,0.30513501167297363,0.30513501167297363,0.30513477325439453,2.384185791015625e-07,0.084990976,19.790350848,,,,,,,,
53,salameche_pikachu,64,1.0,0.05,0.1,True,0.5,8.719710412031192,33.62356948852539,0.0,1.0,0.06314785228382806,0.06456209719181061,0.30777621269226074,0.30777621269226074,0.30777573585510254,4.76837158203125e-07,0.085188608,19.790350848,,,,,,,,
54,salameche_pikachu,64,1.0,0.05,0.15,True,0.5,9.043977717457075,31.922433853149414,0.0,1.0,0.03765289012816105,0.06398525089025497,0.3115203380584717,0.3115203380584717,0.3115200996398926,2.384185791015625e-07,0.085685248,19.790350848,,,,,,,,
55,salameche_pikachu,64,1.0,0.05,0.3,True,0.5,9.235853835958785,30.689191818237305,0.0,1.0,0.016856174265035537,0.06337807327508926,0.3192741870880127,0.3192741870880127,0.3192741870880127,0.0,0.086316032,19.790350848,,,,,,,,
56,salameche_pikachu,64,1.0,0.05,0.5,True,0.5,9.250956225983314,30.460758209228516,0.0,1.0,0.012294494330678281,0.06337889283895493,0.3241307735443115,0.3241307735443115,0.3241305351257324,2.384185791015625e-07,0.086657024,19.790350848,,,,,,,,
57,salameche_pikachu,64,1.0,0.05,0.7,True,0.5,9.235331482556372,30.496929168701172,0.0,1.0,0.010802830672940387,0.06327014416456223,0.31936120986938477,0.31936120986938477,0.31936097145080566,2.384185791015625e-07,0.086120448,19.790350848,,,,,,,,
58,salameche_pikachu,64,1.0,0.05,1.0,True,0.5,9.237884963100333,30.556156158447266,0.0,1.0,0.008961684388102048,0.06323018670082092,0.3167390823364258,0.3167390823364258,0.3167386054992676,4.76837158203125e-07,0.085948416,19.790350848,,,,,,,,
59,salameche_pikachu,64,1.0,0.07,balanced,True,0.5,9.641776909437468,29.97644805908203,0.0,1.0,0.009001563582546866,0.06122429668903351,0.38432908058166504,0.38432908058166504,0.38432884216308594,2.384185791015625e-07,0.095171072,19.790350848,,,,,,,,
60,salameche_pikachu,64,1.0,0.07,0.01,True,0.5,7.468920401695385,39.064239501953125,0.0,1.0,0.11035277521700076,0.06341005861759186,0.3801264762878418,0.3801264762878418,0.3801262378692627,2.384185791015625e-07,0.092645888,19.790350848,,,,,,,,
61,salameche_pikachu,64,1.0,0.07,0.02,True,0.5,7.584975263542143,38.53769302368164,0.0,1.0,0.10613836239894146,0.0636320561170578,0.3752162456512451,0.3752162456512451,0.3752162456512451,0.0,0.092436992,19.790350848,,,,,,,,
62,salameche_pikachu,64,1.0,0.07,0.05,True,0.5,8.048343750735402,36.655555725097656,0.0,1.0,0.08885504901277975,0.06409993022680283,0.36396217346191406,0.36396217346191406,0.36396193504333496,2.384185791015625e-07,0.09240576,19.790350848,,,,,,,,
63,salameche_pikachu,64,1.0,0.07,0.1,True,0.5,8.719961499907162,33.534202575683594,0.0,1.0,0.05495301867323397,0.06329001486301422,0.36320972442626953,0.36320972442626953,0.36320948600769043,2.384185791015625e-07,0.09240576,19.790350848,,,,,,,,
64,salameche_pikachu,64,1.0,0.07,0.15,True,0.5,9.04358412050978,31.896364212036133,0.0,1.0,0.03343785242243951,0.06287798285484314,0.36755895614624023,0.36755895614624023,0.36755871772766113,2.384185791015625e-07,0.09240576,19.790350848,,,,,,,,
65,salameche_pikachu,64,1.0,0.07,0.3,True,0.5,9.237478010142183,30.784391403198242,0.0,1.0,0.01660724174358655,0.06247578561306,0.3720996379852295,0.3720996379852295,0.3720993995666504,2.384185791015625e-07,0.092509696,19.790350848,,,,,,,,
